userid,timestamp,orientation,touch_event_type,touch_x,touch_y,touch_pressure,touch_size,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z
171538,1398209526118,portrait,move,243.07135,1207.3751,1.0,0.021568628,1.3838485,1.6783354,11.690289,-0.0036651916,-0.81214535,0.10445796
171538,1398209526134,portrait,move,238.94205,1210.058,1.0,0.025490198,1.5699978,1.869273,11.168352,0.1957823,-0.9120218,0.20250183
171538,1398209526140,portrait,up,238.94205,1210.058,1.0,0.025490198,1.5658079,2.1254525,10.390836,0.46914452,-0.9260717,0.24587326
171538,1398209526378,portrait,down,298.0,1009.0,1.0,0.025490198,1.4437037,2.4127567,9.630676,0.7360926,-0.88300574,0.21013765
171538,1398209526400,portrait,move,298.0,1009.0,1.0,0.027450982,1.3036429,2.6809072,8.998009,0.9245446,-0.82741696,0.11453723
171538,1398209526417,portrait,move,298.0,1009.0,1.0,0.029411767,1.1408371,2.8652608,8.416218,0.9896017,-0.75961095,0.007330383
171538,1398209526433,portrait,move,298.0,1009.0,1.0,0.029411767,0.985214,2.938284,7.960122,0.9773844,-0.6826419,-0.042455133
171538,1398209526485,portrait,move,298.0,1009.0,1.0,0.027450982,0.81881696,2.9358897,7.6584525,0.8848383,-0.6429357,-0.14508049
171538,1398209526517,portrait,move,298.0,1009.0,1.0,0.027450982,0.7032967,2.983774,7.651869,0.7199047,-0.55863625,-0.25992316
171538,1398209526533,portrait,move,298.0,1009.0,1.0,0.027450982,0.7517793,3.0753522,7.984064,0.50823987,-0.47586402,-0.37415496
171538,1398209526556,portrait,move,293.33093,1007.4436,1.0,0.027450982,0.8810662,2.9879637,8.182184,0.2666427,-0.3998113,-0.47311515
171538,1398209526567,portrait,move,289.8013,1005.90063,1.0,0.027450982,1.134253,2.819771,8.264784,0.039095376,-0.32284227,-0.5467244
171538,1398209526583,portrait,move,286.7129,1004.35645,1.0,0.027450982,1.1348516,3.027468,8.236652,-0.12797627,-0.21777347,-0.59650993
171538,1398209526601,portrait,move,283.63074,1002.8154,1.0,0.027450982,1.1055226,3.3375173,8.166023,-0.23579398,-0.0870483,-0.63621616
171538,1398209526617,portrait,move,280.54288,1003.0,1.0,0.027450982,1.0833763,3.5763388,8.054693,-0.28588495,0.0061086523,-0.68936145
171538,1398209526633,portrait,move,277.46075,1003.0,1.0,0.027450982,0.9271546,3.6176388,7.8835077,-0.30543262,0.052839845,-0.76052725
171538,1398209526650,portrait,move,275.19162,1003.0,1.0,0.027450982,0.7326257,3.4021606,7.939771,-0.32803464,0.09010262,-0.8405506
171538,1398209526666,portrait,move,273.6444,1003.0,1.0,0.027450982,0.50637364,3.1040826,8.281544,-0.34788775,0.13622294,-0.9254609
171538,1398209526682,portrait,move,272.1043,1003.0,1.0,0.027450982,0.30585927,2.9287071,8.676587,-0.40500367,0.18387043,-0.97158116
171538,1398209526700,portrait,move,270.56042,1003.0,1.0,0.027450982,0.10295067,2.8413188,8.855554,-0.4718934,0.19608775,-1.0491611
171538,1398209526716,portrait,move,268.0386,1003.0,1.0,0.027450982,-0.049081136,2.8395233,8.772954,-0.5143485,0.19914207,-1.0711522
171538,1398209526732,portrait,move,263.5,1004.5,1.0,0.027450982,-0.0724246,2.8790276,8.595782,-0.49327368,0.20005837,-1.003957
171538,1398209526751,portrait,move,256.6727,1007.131,1.0,0.027450982,0.0005985504,2.906561,8.483255,-0.41141775,0.2275473,-0.86559606
171538,1398209526766,portrait,move,248.92062,1010.2317,1.0,0.025490198,0.11911154,2.9640217,8.637681,-0.29779682,0.28221974,-0.7156286
171538,1398209526783,portrait,move,242.38934,1012.1527,1.0,0.023529414,0.17477672,3.0711622,8.942344,-0.19914207,0.3136793,-0.5919284
171538,1398209526800,portrait,move,236.22173,1013.6946,1.0,0.023529414,0.22325931,3.163339,9.210494,-0.13775012,0.2919936,-0.48747048
171538,1398209526817,portrait,move,231.2846,1015.2384,1.0,0.023529414,0.32561144,3.1789012,9.506777,-0.08124508,0.24037547,-0.398895
171538,1398209526833,portrait,move,227.4409,1016.77954,1.0,0.023529414,1.9740193,3.7187939,10.828376,-0.025045475,0.19028452,-0.3313944
171538,1398209526851,portrait,move,224.35121,1017.0,1.0,0.023529414,1.5699978,3.8923733,10.866084,0.039095376,0.15363261,-0.27763826
171538,1398209526868,portrait,move,221.79614,1018.0,1.0,0.023529414,-0.801459,3.3632548,9.006389,0.094989546,0.13652839,-0.27366763
171538,1398209526882,portrait,move,218.0,1018.0,1.0,0.023529414,-0.39145198,3.3213563,9.070433,0.30818152,0.14874569,-0.38728857
171538,1398209526900,portrait,move,215.0951,1019.9524,1.0,0.023529414,0.025737667,3.056797,9.238028,0.5458081,0.23884831,-0.46273044
171538,1398209526916,portrait,move,212.0,1021.5,1.0,0.023529414,-0.2112883,2.9735985,8.959103,0.61911196,0.269697,-0.28191432
171538,1398209526932,portrait,move,209.95981,1023.04016,1.0,0.023529414,1.1133038,4.2898107,7.8547773,0.63499445,0.13041973,-0.116675265
171538,1398209526948,portrait,move,208.41594,1024.0,1.0,0.023529414,-0.11611878,3.743933,10.99597,0.6575964,0.014966198,-0.04428773
171538,1398209526965,portrait,move,206.87521,1024.0,1.0,0.023529414,-0.8218097,3.2980127,9.586384,0.5122105,-0.032375857,-0.035430185
171538,1398209526982,portrait,move,205.34491,1024.0,1.0,0.023529414,-0.43873745,3.0891187,9.172187,0.15485434,-0.16401732,-0.15149458
171538,1398209526999,portrait,move,203.7856,1024.0,1.0,0.023529414,-0.30346507,3.0322564,9.889849,0.069027774,-0.24312437,-0.13408493
171538,1398209527015,portrait,move,202.24669,1024.0,1.0,0.023529414,-0.1340753,3.1465795,10.013748,0.15088372,0.028099801,0.08674286
171538,1398209527032,portrait,move,200.70856,1024.0,1.0,0.023529414,0.015562311,3.2399535,9.909601,0.1020145,0.12675454,0.2489276
171538,1398209527049,portrait,move,198.32758,1024.0,1.0,0.023529414,0.022146367,3.2740707,10.056845,0.106901415,-0.065973446,0.31520647
171538,1398209527065,portrait,move,193.87126,1026.7524,1.0,0.027450982,-0.19273324,3.4691982,9.977237,0.14813483,-0.15790866,0.3295618
171538,1398209527077,portrait,move,193.0,1030.0,1.0,0.027450982,-0.39863458,3.8965633,9.372701,0.2434298,-0.15485434,0.3304781
171538,1398209527079,portrait,up,193.0,1030.0,1.0,0.027450982,-0.6404489,4.4298716,8.616732,0.35002577,-0.13897185,0.3100141
171538,1398209527491,portrait,down,394.0,1182.0,1.0,0.025490198,-0.5590461,4.8165355,8.12233,0.45814893,-0.13255776,0.2950479
171538,1398209527514,portrait,move,394.0,1182.0,1.0,0.021568628,-0.18136078,4.8135424,7.933786,0.5143485,-0.105068825,0.27947086
171538,1398209527532,portrait,move,394.0,1182.0,1.0,0.023529414,-0.84694886,4.8841715,8.080431,0.52778757,-0.0693332,0.23945917
171538,1398209527547,portrait,move,394.0,1182.0,1.0,0.023529414,-1.0965444,5.199009,8.296508,0.50946164,-0.09040806,0.18234327
171538,1398209527564,portrait,move,394.0,1182.0,1.0,0.027450982,-1.3192052,5.3169236,8.456321,0.464563,-0.16890424,0.099265605
171538,1398209527581,portrait,move,388.15097,1182.9497,1.0,0.025490198,-1.6280571,5.0385976,8.549096,0.37659842,-0.25442538,-0.021380283
171538,1398209527600,portrait,move,382.04352,1185.9783,1.0,0.023529414,-1.3994108,4.4274774,8.804677,0.23579398,-0.2950479,-0.1301143
171538,1398209527613,portrait,move,375.8739,1189.0631,1.0,0.023529414,-0.98820674,3.5859156,9.43495,0.057421334,-0.3109304,-0.15271631
171538,1398209527632,portrait,move,371.26846,1192.7316,1.0,0.023529414,-0.7691373,2.819771,9.964069,-0.045814894,-0.3032946,-0.13103059
171538,1398209527646,portrait,move,366.6332,1197.3668,1.0,0.025490198,-0.6889315,2.4666264,10.171766,-0.26358834,-0.29260445,-0.0711658
171538,1398209527664,portrait,move,362.00977,1200.3268,1.0,0.025490198,-0.6338649,2.5192988,10.076596,-0.4260785,-0.2770274,-0.035124753
171538,1398209527682,portrait,move,357.39694,1203.4021,1.0,0.025490198,-1.1755531,2.666542,9.700109,-0.5006041,-0.2648101,0.002443461
171538,1398209527696,portrait,move,352.7612,1206.4926,1.0,0.023529414,-1.1833342,2.717419,9.420585,-0.5381723,-0.23518312,0.052839845
171538,1398209527713,portrait,move,346.81293,1209.5935,1.0,0.023529414,-0.9876082,2.8395233,9.266758,-0.57971114,-0.18295415,0.09590584
171538,1398209527730,portrait,move,338.83093,1212.6676,1.0,0.023529414,-0.56922144,3.0484173,9.312846,-0.6203337,-0.13255776,0.1600467
171538,1398209527746,portrait,move,331.15213,1214.3696,1.0,0.023529414,-0.29388827,3.2662897,9.232041,-0.6356053,-0.1133155,0.25442538
171538,1398209527763,portrait,move,325.32556,1215.9186,1.0,0.021568628,-0.2681506,3.3704374,9.148245,-0.62888575,-0.09682214,0.31215215
171538,1398209527780,portrait,move,320.60043,1216.0,1.0,0.021568628,-0.32800564,3.3692403,9.157223,-0.573297,-0.056505036,0.2941316
171538,1398209527799,portrait,move,316.0158,1216.0,1.0,0.021568628,-0.3866636,3.1794999,9.106945,-0.47647488,-0.026572637,0.21288654
171538,1398209527813,portrait,move,311.36218,1216.0,1.0,0.021568628,-0.43993455,2.6168625,9.070433,-0.3848451,-0.053145275,0.12644911
171538,1398209527830,portrait,move,307.83008,1216.0,1.0,0.021568628,-0.27353755,2.1278467,9.063251,-0.3472769,-0.13805555,0.1001819
171538,1398209527846,portrait,move,303.11398,1216.0,1.0,0.021568628,-0.30346507,2.147599,8.3072815,-0.310625,-0.18570304,0.08735373
171538,1398209527863,portrait,move,298.48868,1216.0,1.0,0.021568628,-0.34476504,1.6603789,8.14687,-0.3371976,-0.27305678,0.12522738
171538,1398209527879,portrait,move,293.8653,1215.2885,1.0,0.025490198,-0.5746084,1.4305356,9.440337,-0.37110063,-0.33475417,0.20311269
171538,1398209527897,portrait,move,289.2337,1213.7445,1.0,0.023529414,-0.7811083,1.484405,10.011354,-0.30115658,-0.27885997,0.23335053
171538,1398209527913,portrait,move,285.41025,1212.2051,1.0,0.023529414,-0.2633622,1.5741876,9.995792,-0.18784106,-0.1142318,0.1685988
171538,1398209527930,portrait,move,280.9729,1210.6576,1.0,0.023529414,0.31064767,1.578976,9.7803135,-0.122783914,-0.19730948,0.13988814
171538,1398209527946,portrait,move,276.3545,1208.2363,1.0,0.023529414,0.58538234,1.7998412,9.7324295,-0.115453534,-0.32284227,0.23701571
171538,1398209527963,portrait,move,270.2985,1206.5746,1.0,0.023529414,0.7140707,2.321777,9.633669,-0.1423316,-0.1554652,0.3539964
171538,1398209527979,portrait,move,266.1088,1205.0363,1.0,0.023529414,0.78410107,2.6874914,9.414599,-0.16707164,0.13072516,0.42332962
171538,1398209527998,portrait,move,261.5,1203.5,1.0,0.021568628,0.61411273,2.690484,8.895058,-0.17654006,0.3390302,0.4718934
171538,1398209528013,portrait,move,256.84607,1201.9487,1.0,0.021568628,0.35553896,2.6994624,8.636484,-0.16829337,0.4978552,0.5170974
171538,1398209528030,portrait,move,251.62967,1200.4075,1.0,0.021568628,0.18555063,2.9951463,8.704719,-0.13041973,0.627664,0.5357288
171538,1398209528047,portrait,move,246.59065,1198.8635,1.0,0.019607844,0.41838676,3.4871547,8.901043,-0.101098195,0.6554584,0.5635232
171538,1398209528063,portrait,move,241.95877,1198.3196,1.0,0.019607844,-0.24720132,3.4626143,8.635885,-0.06566802,0.63499445,0.57696223
171538,1398209528080,portrait,move,238.5639,1196.782,1.0,0.01764706,-0.8146271,3.5098996,8.131308,0.025350908,0.58459806,0.5458081
171538,1398209528102,portrait,move,232.87636,1197.0,1.0,0.021568628,-1.1971009,3.6337996,7.773973,0.14202617,0.54702985,0.4269948
171538,1398209528110,portrait,move,232.0,1197.0,1.0,0.025490198,-1.2473791,3.8271315,7.867945,0.25045475,0.47433686,0.26725355
171538,1398209528112,portrait,up,232.0,1197.0,1.0,0.025490198,-0.89303726,3.9773676,8.383297,0.28985557,0.33750305,0.17623462
171538,1398209528539,portrait,down,433.0,1168.0,1.0,0.023529414,-0.29508537,3.9869444,8.987235,0.23487769,0.19639318,0.16920967
171538,1398209528562,portrait,move,433.0,1168.0,1.0,0.023529414,0.049679685,3.912724,9.4217825,0.1133155,0.084910266,0.21166481
171538,1398209528577,portrait,move,433.0,1168.0,1.0,0.027450982,0.011971008,3.8786068,9.514558,-0.023823744,0.043982297,0.24098633
171538,1398209528594,portrait,move,431.4195,1165.6293,1.0,0.027450982,-0.06943185,3.8863878,9.474455,-0.12339478,0.070554934,0.20861048
171538,1398209528612,portrait,move,428.33795,1161.007,1.0,0.027450982,-0.13946225,3.807978,9.3421755,-0.14996742,0.11056661,0.17715092
171538,1398209528627,portrait,move,424.38834,1154.5178,1.0,0.027450982,-0.1352724,3.7630866,9.456498,-0.16218472,0.13103059,0.11789699
171538,1398209528644,portrait,move,419.74557,1146.9093,1.0,0.027450982,-0.11791443,3.8145618,9.640852,-0.15241088,0.17745635,0.087964594
171538,1398209528662,portrait,move,413.1568,1135.2744,1.0,0.027450982,-0.23822308,3.8307228,9.541492,-0.14019357,0.21197024,0.08399397
171538,1398209528678,portrait,move,408.50284,1124.5066,1.0,0.029411767,-0.34476504,3.8355112,9.52593,-0.12522738,0.21502456,0.087659165
171538,1398209528722,portrait,move,396.6508,1103.4762,1.0,0.027450982,-0.2753332,3.8594532,9.561843,-0.106901415,0.20250183,0.09010262
171538,1398209528739,portrait,move,390.50928,1094.3866,1.0,0.027450982,-0.17597382,3.8492777,9.55885,-0.086437434,0.17501289,0.099265605
171538,1398209528755,portrait,move,384.32376,1086.6547,1.0,0.027450982,-0.23582886,3.8151605,9.424176,-0.05589417,0.12858713,0.106595986
171538,1398209528762,portrait,move,378.16165,1078.952,1.0,0.027450982,-0.39025488,3.8151605,9.329007,0.0061086523,0.09162979,0.102319926
171538,1398209528778,portrait,move,372.00354,1073.0035,1.0,0.027450982,-0.54767364,3.8618474,9.371504,0.089186326,0.07819075,0.069027774
171538,1398209528795,portrait,move,367.1123,1066.8164,1.0,0.027450982,-0.65900403,3.8474822,9.451111,0.16676621,0.0711658,0.028099801
171538,1398209528811,portrait,move,363.3277,1060.6554,1.0,0.029411767,-0.741604,3.804985,9.523536,0.24648413,0.047036625,0.008552114
171538,1398209528827,portrait,move,360.24536,1054.4907,1.0,0.029411767,-0.6955156,3.6739025,9.655217,0.2837469,0.012217305,0.004886922
171538,1398209528843,portrait,move,358.07886,1048.3154,1.0,0.029411767,-0.5422867,3.6272156,9.677961,0.35094208,-0.0070249503,0.0027488936
171538,1398209528861,portrait,move,356.53485,1042.1394,1.0,0.029411767,-0.3800795,3.5990837,9.841366,0.40103304,-0.05009095,-0.005192355
171538,1398209528877,portrait,move,357.0,1035.9866,1.0,0.029411767,-0.23882163,3.572149,10.0269165,0.43157628,-0.09621128,-0.018325957
171538,1398209528893,portrait,move,357.0,1029.8098,1.0,0.029411767,-0.19273324,3.663727,10.084976,0.46883908,-0.14110987,-0.03176499
171538,1398209528910,portrait,move,357.0,1023.6362,1.0,0.029411767,-0.14604631,4.0575733,10.00477,0.49113566,-0.16982053,-0.0421497
171538,1398209528926,portrait,move,357.0,1019.1118,1.0,0.029411767,-0.011372458,4.767454,9.733028,0.48899764,-0.17012598,-0.044898596
171538,1398209528943,portrait,move,357.0,1014.4801,1.0,0.03137255,0.009576807,5.397129,9.284116,0.48716503,-0.1423316,-0.03848451
171538,1398209528960,portrait,move,357.0,1011.56555,1.0,0.03137255,-0.0035913025,5.5042696,9.0476885,0.47800204,-0.118507855,-0.03481932
171538,1398209528976,portrait,move,357.0,1008.4906,1.0,0.03137255,0.09816227,5.103241,9.118916,0.45356745,-0.12889257,-0.067500606
171538,1398209528995,portrait,move,357.0,1005.40125,1.0,0.03137255,0.41838676,4.654927,9.4696665,0.42363504,-0.18661933,-0.12767084
171538,1398209529013,portrait,move,357.0,1002.047,1.0,0.03137255,0.6973112,4.52145,9.734225,0.39858958,-0.28496864,-0.160963
171538,1398209529026,portrait,move,357.0,999.277,1.0,0.03137255,0.75956047,4.483143,9.949704,0.31306845,-0.34116822,-0.21991149
171538,1398209529043,portrait,move,357.0,994.7235,1.0,0.03137255,0.75716627,4.043208,10.331579,0.17195857,-0.44043383,-0.28038713
171538,1398209529060,portrait,move,357.0,991.0918,1.0,0.03137255,0.74998367,3.329736,10.748769,-0.026267206,-0.4813618,-0.3662137
171538,1398209529077,portrait,move,357.0,988.0,1.0,0.03137255,0.7649474,2.5611973,11.150994,-0.2443461,-0.46303585,-0.46273044
171538,1398209529093,portrait,move,354.95148,985.95154,1.0,0.03137255,0.866701,1.9393034,11.443087,-0.4266894,-0.40622538,-0.54153204
171538,1398209529109,portrait,move,353.40625,984.40625,1.0,0.03137255,0.9708488,1.46585,11.575965,-0.5323691,-0.3381139,-0.5699373
171538,1398209529126,portrait,move,351.8632,982.86316,1.0,0.027450982,1.1162965,1.252766,11.581352,-0.5403103,-0.29016098,-0.53786683
171538,1398209529172,portrait,move,346.0,977.0,1.0,0.033333335,1.3413515,1.376666,11.485584,-0.46883908,-0.2565634,-0.46120325
171538,1398209529210,portrait,up,346.0,977.0,1.0,0.033333335,1.5304934,1.7226281,11.13244,-0.3417791,-0.20769419,-0.34788775
171538,1398209529468,portrait,down,403.0,1165.0,1.0,0.025490198,1.3640964,2.4839842,9.938332,-0.17592919,-0.14110987,-0.22968534
171538,1398209529493,portrait,move,403.0,1165.0,1.0,0.027450982,1.2000936,2.5839422,9.346964,0.013133603,-0.057726767,-0.15027285
171538,1398209529508,portrait,move,407.1455,1162.2363,1.0,0.027450982,1.1085154,2.5115175,8.860342,0.1151481,0.03390302,-0.13194689
171538,1398209529525,portrait,move,422.21378,1157.2358,1.0,0.027450982,0.9564836,2.5067291,8.662222,0.31245756,0.069027774,-0.12583824
171538,1398209529543,portrait,move,438.6641,1154.5336,1.0,0.027450982,0.9283517,2.6437972,8.722076,0.462425,0.08552113,-0.14019357
171538,1398209529558,portrait,move,455.09848,1154.0,1.0,0.027450982,0.8846575,2.7443538,8.868123,0.5323691,0.038179077,-0.16371189
171538,1398209529575,portrait,move,474.5,1154.0,1.0,0.027450982,0.7577648,2.7144263,9.069835,0.535118,-0.024129177,-0.18020524
171538,1398209529592,portrait,move,502.6415,1156.0912,1.0,0.027450982,0.6015432,2.6024973,9.028535,0.4859433,-0.060170226,-0.19211712
171538,1398209529608,portrait,move,532.1555,1158.8944,1.0,0.027450982,0.44771573,2.5091233,8.814852,0.4083634,-0.033292156,-0.21655174
171538,1398209529628,portrait,move,574.5849,1161.2917,1.0,0.027450982,0.5835867,2.5558102,8.754997,0.3323107,0.051923547,-0.23396139
171538,1398209529642,portrait,move,601.53564,1163.7124,1.0,0.027450982,0.7164649,2.6330233,8.971074,0.28588495,0.16310102,-0.23365596
171538,1398209529661,portrait,move,629.66156,1165.259,1.0,0.027450982,0.6973112,2.7269957,9.140464,0.30207285,0.24617869,-0.22449298
171538,1398209529674,portrait,move,647.76154,1166.7965,1.0,0.027450982,0.6452374,2.8101943,8.995016,0.34605515,0.2507602,-0.23396139
171538,1398209529691,portrait,move,663.40497,1168.3405,1.0,0.027450982,0.6099229,2.9125464,8.63828,0.36774087,0.18081611,-0.2443461
171538,1398209529708,portrait,move,676.07196,1169.884,1.0,0.027450982,0.45070848,2.9484594,8.276755,0.38912117,0.101098195,-0.23365596
171538,1398209529724,portrait,move,686.9223,1171.4175,1.0,0.029411767,0.14544775,2.8868086,8.066664,0.35033122,0.079107046,-0.18295415
171538,1398209529741,portrait,move,693.81146,1172.9529,1.0,0.029411767,-0.05626374,2.846706,8.093,0.25259277,0.070249505,-0.13561209
171538,1398209529758,portrait,move,699.9848,1174.4962,1.0,0.029411767,-0.06284779,2.9053638,8.306085,0.10873401,0.086437434,-0.106595986
171538,1398209529774,portrait,move,705.112,1174.0,1.0,0.029411767,0.049679685,2.9735985,8.391078,-0.042760566,0.1282817,-0.06963864
171538,1398209529791,portrait,move,708.1634,1174.0,1.0,0.029411767,0.16759412,3.0244753,8.532935,-0.13591751,0.1777618,-0.03634648
171538,1398209529808,portrait,move,710.1279,1174.0,1.0,0.027450982,0.15741876,3.2034419,8.383896,-0.1731803,0.22540927,-0.02321288
171538,1398209529824,portrait,move,709.32806,1175.3439,1.0,0.027450982,0.22685061,3.4099417,8.248624,-0.17531833,0.27977628,-0.023823744
171538,1398209529833,portrait,move,709.0,1176.0,1.0,0.033333335,0.3597288,3.7786489,8.043321,-0.13133603,0.32742378,-0.028405234
171538,1398209529834,portrait,up,709.0,1176.0,1.0,0.033333335,0.3561375,3.8977604,7.839813,-0.046731193,0.3359759,-0.032070424
171538,1398209530637,portrait,down,248.0,1027.0,1.0,0.027450982,0.43634325,4.096479,7.6919713,0.046731193,0.27275133,-0.029932396
171538,1398209530672,portrait,move,254.0,1030.0,1.0,0.027450982,0.4249708,4.1545386,7.6626425,0.09010262,0.16615535,-0.020463986
171538,1398209530689,portrait,move,270.19574,1039.6589,1.0,0.027450982,0.47405192,4.0222588,7.780557,0.15302174,0.11056661,0.007330383
171538,1398209530707,portrait,move,296.22504,1058.0317,1.0,0.027450982,0.87328506,3.845088,8.001422,0.15363261,0.00061086525,0.020158553
171538,1398209530724,portrait,move,322.33917,1078.7131,1.0,0.027450982,0.60214174,3.7924154,8.374918,0.09987647,-0.084910266,0.032986723
171538,1398209530740,portrait,move,357.5694,1107.9183,1.0,0.027450982,0.4405331,3.9989154,8.780136,0.020158553,-0.1142318,0.052534413
171538,1398209530755,portrait,move,400.2586,1142.9144,1.0,0.027450982,0.44951138,4.0743327,9.051878,-0.059253927,-0.100792766,0.039095376
171538,1398209530773,portrait,move,460.7565,1188.7686,1.0,0.027450982,0.79367787,4.044405,9.357139,-0.11178834,-0.06719518,0.04795292
171538,1398209530790,portrait,move,501.58093,1214.1486,1.0,0.027450982,1.0079589,3.8295257,9.49301,-0.12308934,-0.010079277,0.12461651
171538,1398209530805,portrait,move,524.0991,1227.9308,1.0,0.029411767,1.0319009,3.6224272,9.487623,-0.105374254,0.08093964,0.23945917
171538,1398209530823,portrait,move,544.58374,1239.0066,1.0,0.029411767,1.0199299,3.642778,9.266159,-0.07238753,0.17989981,0.32620203
171538,1398209530840,portrait,move,561.00037,1245.5835,1.0,0.03137255,1.0103531,3.739743,8.965687,-0.01740966,0.26542094,0.35033122
171538,1398209530856,portrait,move,577.79926,1251.7451,1.0,0.03137255,1.0151415,3.775656,8.849568,0.05131268,0.31948254,0.3387248
171538,1398209530871,portrait,move,593.6023,1256.1807,1.0,0.03137255,0.9684546,3.8229415,8.7292595,0.07941248,0.32498032,0.32589662
171538,1398209530889,portrait,move,605.1677,1259.1908,1.0,0.03137255,0.8571242,3.9492357,8.872313,0.094989546,0.30940324,0.30207285
171538,1398209530905,portrait,move,615.95264,1263.4083,1.0,0.03137255,0.82360536,4.0037036,8.994417,0.07238753,0.26450464,0.28405234
171538,1398209530926,portrait,move,625.0371,1268.0186,1.0,0.03137255,0.9044097,3.9576154,9.054273,0.05467244,0.21319197,0.25503623
171538,1398209530944,portrait,move,633.07904,1271.4316,1.0,0.03137255,0.8230068,3.8432922,9.033921,0.052839845,0.14844026,0.22204952
171538,1398209530981,portrait,move,648.22394,1277.306,1.0,0.029411767,0.8331822,3.9480386,8.92738,0.058643065,0.09621128,0.18997909
171538,1398209530990,portrait,move,653.5327,1278.8442,1.0,0.029411767,0.87448215,4.1216183,8.957307,0.07513642,0.08368854,0.17379116
171538,1398209531006,portrait,move,658.1897,1280.3966,1.0,0.029411767,0.7739257,4.0384197,9.469068,0.0983493,0.099265605,0.18173242
171538,1398209531021,portrait,move,663.7309,1280.0,1.0,0.029411767,0.82779527,4.0743327,9.454702,0.106901415,0.10842858,0.1881465
171538,1398209531038,portrait,move,668.41693,1280.0,1.0,0.029411767,0.789488,4.1533413,9.268554,0.11942416,0.093462385,0.19547687
171538,1398209531054,portrait,move,674.06995,1281.0175,1.0,0.029411767,0.6889315,4.220978,9.061455,0.1591304,0.09712757,0.20616703
171538,1398209531071,portrait,move,678.11145,1281.0,1.0,0.029411767,0.66259533,4.173692,8.991425,0.18234327,0.12003502,0.2098322
171538,1398209531087,portrait,move,681.1992,1282.0996,1.0,0.029411767,0.6488287,4.010886,9.069835,0.22113322,0.12186762,0.20861048
171538,1398209531105,portrait,move,684.28357,1283.0,1.0,0.029411767,0.55725044,3.9983168,9.129091,0.23793201,0.10262536,0.19822577
171538,1398209531121,portrait,move,687.36365,1284.1818,1.0,0.029411767,0.4261679,4.357447,9.186552,0.22540927,0.07727446,0.1881465
171538,1398209531137,portrait,move,693.6246,1285.0,1.0,0.027450982,0.29149407,5.009867,9.306262,0.19211712,0.06811147,0.17959438
171538,1398209531154,portrait,move,702.5751,1285.0,1.0,0.029411767,0.18076223,5.5982423,9.17099,0.13591751,0.096516706,0.18509217
171538,1398209531170,portrait,move,710.0648,1282.774,1.0,0.03137255,0.05746084,5.816713,8.939949,0.08582657,0.16768251,0.19730948
171538,1398209531187,portrait,move,720.10596,1279.298,1.0,0.03137255,-0.12509704,5.719149,8.99741,0.08155051,0.24740042,0.18570304
171538,1398209531204,portrait,move,728.4657,1276.2137,1.0,0.03137255,-0.29029694,5.563526,9.07582,0.112704635,0.3036,0.13347405
171538,1398209531220,portrait,move,734.71954,1273.1403,1.0,0.03137255,0.0077811554,5.33069,8.953716,0.17195857,0.30695978,0.08460484
171538,1398209531237,portrait,move,738.9333,1270.0444,1.0,0.03137255,-0.45130703,4.783615,9.081805,0.2275473,0.26175576,0.06536258
171538,1398209531255,portrait,move,742.04083,1266.9592,1.0,0.03137255,-1.2138603,4.1581297,9.163807,0.24770586,0.22785273,0.0580322
171538,1398209531270,portrait,move,745.1137,1263.8864,1.0,0.03137255,-0.9720459,3.3207579,9.555858,0.2275473,0.21502456,0.048258353
171538,1398209531287,portrait,move,746.59827,1262.4017,1.0,0.03137255,-0.66858083,2.4313118,10.302849,0.099265605,0.20097467,0.042760566
171538,1398209531305,portrait,move,747.0,1260.8611,1.0,0.03137255,-0.52373165,1.7782934,10.99597,-0.12889257,0.19211712,0.11911872
171538,1398209531320,portrait,move,747.0,1259.3196,1.0,0.03137255,-0.6099229,1.5508442,11.282077,-0.39553526,0.21135938,0.23548855
171538,1398209531337,portrait,move,745.77563,1256.5513,1.0,0.03137255,-0.7098808,1.6573862,11.179725,-0.61483586,0.19822577,0.32925636
171538,1398209531357,portrait,move,741.70184,1252.7018,1.0,0.03137255,-0.6961141,2.2307975,10.167576,-0.73761976,0.19761491,0.3998113
171538,1398209531370,portrait,move,734.4678,1246.7743,1.0,0.03137255,-0.7308301,2.4426842,9.539697,-0.7449502,0.24556783,0.46303585
171538,1398209531387,portrait,move,723.1935,1239.746,1.0,0.03137255,-0.79487497,2.5570073,8.998607,-0.6533204,0.32711834,0.5002986
171538,1398209531404,portrait,move,708.1358,1230.6815,1.0,0.033333335,-0.82599956,2.6850972,8.772954,-0.505491,0.41263947,0.5119051
171538,1398209531420,portrait,move,685.9273,1216.5564,1.0,0.033333335,-0.9415198,2.8473043,8.774151,-0.35246924,0.4654793,0.5180137
171538,1398209531436,portrait,move,662.831,1204.1765,1.0,0.033333335,-0.94451255,3.1364043,8.438962,-0.18051068,0.47342056,0.528093
171538,1398209531453,portrait,move,639.6957,1191.8376,1.0,0.033333335,-0.8690952,3.311181,8.133103,-0.077579886,0.419359,0.5299256
171538,1398209531471,portrait,move,619.0,1181.5,1.0,0.033333335,-0.89064306,3.3051953,7.960122,0.1337795,0.30848694,0.5195409
