userid,ATMS_1,ATMS_2,ATMS_3,ATMS_4,ATMS_5,ATMS_6,ATMS_7,ATMS_8,max_TMS_1,max_TMS_2,max_TMS_3,max_TMS_4,max_TMS_5,max_TMS_6,max_TMS_7,max_TMS_8,min_TMS_1,min_TMS_2,min_TMS_3,min_TMS_4,min_TMS_5,min_TMS_6,min_TMS_7,min_TMS_8,length_1,length_2,length_3,length_4,length_5,length_6,length_7,length_8,accel_x_1,accel_x_2,accel_x_3,accel_x_4,accel_x_5,accel_x_6,accel_x_7,accel_x_8,accel_y_1,accel_y_2,accel_y_3,accel_y_4,accel_y_5,accel_y_6,accel_y_7,accel_y_8,accel_z_1,accel_z_2,accel_z_3,accel_z_4,accel_z_5,accel_z_6,accel_z_7,accel_z_8,max_accel_x_1,max_accel_x_2,max_accel_x_3,max_accel_x_4,max_accel_x_5,max_accel_x_6,max_accel_x_7,max_accel_x_8,min_accel_x_1,min_accel_x_2,min_accel_x_3,min_accel_x_4,min_accel_x_5,min_accel_x_6,min_accel_x_7,min_accel_x_8,max_accel_y_1,max_accel_y_2,max_accel_y_3,max_accel_y_4,max_accel_y_5,max_accel_y_6,max_accel_y_7,max_accel_y_8,min_accel_y_1,min_accel_y_2,min_accel_y_3,min_accel_y_4,min_accel_y_5,min_accel_y_6,min_accel_y_7,min_accel_y_8,max_accel_z_1,max_accel_z_2,max_accel_z_3,max_accel_z_4,max_accel_z_5,max_accel_z_6,max_accel_z_7,max_accel_z_8,min_accel_z_1,min_accel_z_2,min_accel_z_3,min_accel_z_4,min_accel_z_5,min_accel_z_6,min_accel_z_7,min_accel_z_8,total_accel_1,total_accel_2,total_accel_3,total_accel_4,total_accel_5,total_accel_6,total_accel_7,total_accel_8,gyro_x_1,gyro_x_2,gyro_x_3,gyro_x_4,gyro_x_5,gyro_x_6,gyro_x_7,gyro_x_8,gyro_y_1,gyro_y_2,gyro_y_3,gyro_y_4,gyro_y_5,gyro_y_6,gyro_y_7,gyro_y_8,gyro_z_1,gyro_z_2,gyro_z_3,gyro_z_4,gyro_z_5,gyro_z_6,gyro_z_7,gyro_z_8,max_gyro_x_1,max_gyro_x_2,max_gyro_x_3,max_gyro_x_4,max_gyro_x_5,max_gyro_x_6,max_gyro_x_7,max_gyro_x_8,min_gyro_x_1,min_gyro_x_2,min_gyro_x_3,min_gyro_x_4,min_gyro_x_5,min_gyro_x_6,min_gyro_x_7,min_gyro_x_8,max_gyro_y_1,max_gyro_y_2,max_gyro_y_3,max_gyro_y_4,max_gyro_y_5,max_gyro_y_6,max_gyro_y_7,max_gyro_y_8,min_gyro_y_1,min_gyro_y_2,min_gyro_y_3,min_gyro_y_4,min_gyro_y_5,min_gyro_y_6,min_gyro_y_7,min_gyro_y_8,max_gyro_z_1,max_gyro_z_2,max_gyro_z_3,max_gyro_z_4,max_gyro_z_5,max_gyro_z_6,max_gyro_z_7,max_gyro_z_8,min_gyro_z_1,min_gyro_z_2,min_gyro_z_3,min_gyro_z_4,min_gyro_z_5,min_gyro_z_6,min_gyro_z_7,min_gyro_z_8,total_gyro_1,total_gyro_2,total_gyro_3,total_gyro_4,total_gyro_5,total_gyro_6,total_gyro_7,total_gyro_8
151985,,,0.206475,0.200069,0.183069,0.445836,,,,,0.265142,0.302961,0.340511,0.445836,,,,,0.099094,0.110343,0.086436,0.445836,,,,,16.865489,55.627459,311.689134,57.958687,,,,,-2.024597,-2.000954,-2.060561,-2.009932,,,,,6.376208,6.37748,6.36224,6.327277,,,,,6.289867,6.266973,6.275987,6.243479,,,,,-2.007538,-1.978209,-2.000954,-2.009932,,,,,-2.038663,-2.040458,-2.1057,-2.009932,,,,,6.391322,6.405088,6.409876,6.327277,,,,,6.361992,6.362591,6.278195,6.327277,,,,,6.31351,6.317101,6.398504,6.243479,,,,,6.256648,6.23091,6.183624,6.243479,,,,,9.182488,9.162529,9.171451,9.113468,,,,,0.008552,-0.010805,-0.023055,-0.009163,,,,,-0.038485,-0.027222,-0.016346,-0.03146,,,,,-0.027565,-0.031612,-0.029311,-0.025656,,,,,0.016799,0.019242,0.005192,-0.009163,,,,,0.001833,-0.039095,-0.047342,-0.009163,,,,,-0.020769,-0.013744,0.010996,-0.03146,,,,,-0.051618,-0.047342,-0.036041,-0.03146,,,,,-0.025351,-0.026878,-0.019548,-0.025656,,,,,-0.029627,-0.038179,-0.038179,-0.025656,,,,,0.048884,0.04855,0.04355,0.041616,,
151985,,,,0.16903,0.140606,0.078018,,,,,,0.16903,0.376592,0.078018,,,,,,0.16903,0.061808,0.078018,,,,,,21.46677,381.691791,8.581951,,,,,,-2.036867,-2.092304,-2.100313,,,,,,6.376956,6.319638,6.328474,,,,,,6.230311,6.294128,6.279991,,,,,,-2.036867,-2.033276,-2.100313,,,,,,-2.036867,-2.160767,-2.100313,,,,,,6.376956,6.372766,6.328474,,,,,,6.376956,6.243479,6.328474,,,,,,6.230311,6.440402,6.279991,,,,,,6.230311,6.159084,6.279991,,,,,,9.145009,9.161788,9.15965,,,,,,0.005803,-0.019082,-0.016799,,,,,,-0.036041,-0.008828,-0.000611,,,,,,-0.037263,-0.024827,-0.025962,,,,,,0.005803,0.012523,-0.016799,,,,,,0.005803,-0.057421,-0.016799,,,,,,-0.036041,0.017715,-0.000611,,,,,,-0.036041,-0.037263,-0.000611,,,,,,-0.037263,-0.013439,-0.025962,,,,,,-0.037263,-0.036652,-0.025962,,,,,,0.052165,0.039204,0.030929,,
151985,,,,,0.321211,,,,,,,,0.636519,,,,,,,,0.060163,,,,,,,,202.788674,,,,,,,,-2.084078,,,,,,,,6.301314,,,,,,,,6.338125,,,,,,,,-2.03986,,,,,,,,-2.115277,,,,,,,,6.336854,,,,,,,,6.270414,,,,,,,,6.475119,,,,,,,,6.18123,,,,,,,,9.177611,,,,,,,,-0.010156,,,,,,,,-0.003283,,,,,,,,-0.019739,,,,,,,,0.016799,,,,,,,,-0.0281,,,,,,,,0.018021,,,,,,,,-0.016188,,,,,,,,-0.014966,,,,,,,,-0.023824,,,,,,,,0.03005,,,
151985,1.713011,,,,,,,0.532178,2.549409,,,,,,,0.896397,0.405434,,,,,,,0.167959,388.924161,,,,,,,142.680318,-2.063203,,,,,,,-2.049437,6.333262,,,,,,,6.303933,6.189809,,,,,,,6.092944,-2.048838,,,,,,,-2.047042,-2.087145,,,,,,,-2.051831,6.351219,,,,,,,6.3177,6.320094,,,,,,,6.290166,6.215946,,,,,,,6.09444,6.158485,,,,,,,6.091448,9.09292,,,,,,,9.003545,-0.033496,,,,,,,-0.047495,-0.007127,,,,,,,0.014966,-0.027794,,,,,,,-0.030849,-0.023518,,,,,,,-0.041844,-0.040317,,,,,,,-0.053145,-0.001527,,,,,,,0.019242,-0.014355,,,,,,,0.01069,-0.026878,,,,,,,-0.030849,-0.029016,,,,,,,-0.030849,0.044777,,,,,,,0.058733
151985,87.651919,,,,,,,1.602958,87.651919,,,,,,,1.602958,87.651919,,,,,,,1.602958,262.955756,,,,,,,211.590494,-2.136825,,,,,,,-2.11408,6.263232,,,,,,,6.245275,6.219537,,,,,,,6.282385,-2.136825,,,,,,,-2.11408,-2.136825,,,,,,,-2.11408,6.263232,,,,,,,6.245275,6.263232,,,,,,,6.245275,6.219537,,,,,,,6.282385,6.219537,,,,,,,6.282385,9.08167,,,,,,,9.107204,-0.081856,,,,,,,-0.083689,0.065057,,,,,,,0.065668,-0.029016,,,,,,,-0.028405,-0.081856,,,,,,,-0.083689,-0.081856,,,,,,,-0.083689,0.065057,,,,,,,0.065668,0.065057,,,,,,,0.065668,-0.029016,,,,,,,-0.028405,-0.029016,,,,,,,-0.028405,0.108512,,,,,,,0.110104
151985,5.075638,,,,,,,1.450121,8.307457,,,,,,,1.450121,1.84382,,,,,,,1.450121,270.150421,,,,,,,226.218919,-2.156577,,,,,,,-2.150592,6.212953,,,,,,,6.215946,6.373066,,,,,,,6.39192,-2.134431,,,,,,,-2.150592,-2.178724,,,,,,,-2.150592,6.224326,,,,,,,6.215946,6.201581,,,,,,,6.215946,6.379949,,,,,,,6.39192,6.366182,,,,,,,6.39192,9.157961,,,,,,,9.171678,-0.08995,,,,,,,-0.087354,0.050244,,,,,,,0.058948,-0.021533,,,,,,,-0.022907,-0.089797,,,,,,,-0.087354,-0.090103,,,,,,,-0.087354,0.051007,,,,,,,0.058948,0.04948,,,,,,,0.058948,-0.020769,,,,,,,-0.022907,-0.022297,,,,,,,-0.022907,0.105262,,,,,,,0.107844
151985,0.900604,,,,,,0.118483,,2.505987,,,,,,0.206044,,0.029746,,,,,,0.030922,,443.062508,,,,,,33.216296,,-2.177527,,,,,,-2.194884,,6.217742,,,,,,6.168661,,6.398504,,,,,,6.302736,,-2.154782,,,,,,-2.194884,,-2.197877,,,,,,-2.194884,,6.229713,,,,,,6.177639,,6.197391,,,,,,6.159682,,6.436811,,,,,,6.315904,,6.353014,,,,,,6.289568,,9.18388,,,,,,9.088158,,-0.060374,,,,,,-0.055589,,0.055385,,,,,,0.062461,,-0.036346,,,,,,-0.043219,,-0.058948,,,,,,-0.055589,,-0.061392,,,,,,-0.055589,,0.069944,,,,,,0.06689,,0.041844,,,,,,0.058032,,-0.025351,,,,,,-0.043066,,-0.044593,,,,,,-0.043371,,0.090645,,,,,,0.09418,
151985,0.788982,,,,,,,1.212026,4.880454,,,,,,,1.743792,0.062904,,,,,,,0.680261,213.457955,,,,,,,325.714006,-2.299257,,,,,,,-2.277185,6.162675,,,,,,,6.130354,6.401721,,,,,,,6.350022,-2.266112,,,,,,,-2.254141,-2.360084,,,,,,,-2.300229,6.192603,,,,,,,6.137536,6.141128,,,,,,,6.123171,6.432023,,,,,,,6.351219,6.369175,,,,,,,6.348824,9.178684,,,,,,,9.115375,-0.088614,,,,,,,-0.08323,0.08491,,,,,,,0.094684,-0.056429,,,,,,,-0.064141,-0.081245,,,,,,,-0.082467,-0.09499,,,,,,,-0.083994,0.103542,,,,,,,0.099876,0.076053,,,,,,,0.089492,-0.048869,,,,,,,-0.063225,-0.063225,,,,,,,-0.065057,0.135297,,,,,,,0.141478
151985,9.974805,,0.001622,,,,,0.375977,38.150389,,0.001622,,,,,0.463466,0.437009,,0.001622,,,,,0.281778,313.583462,,0.18331,,,,,152.089846,-2.347515,,-2.417545,,,,,-2.401584,6.04087,,6.104017,,,,,6.082868,6.508488,,6.239888,,,,,6.297748,-2.296638,,-2.417545,,,,,-2.400786,-2.381034,,-2.417545,,,,,-2.40318,6.047155,,6.104017,,,,,6.111798,6.03698,,6.104017,,,,,6.051943,6.542156,,6.239888,,,,,6.374562,6.472724,,6.239888,,,,,6.239888,9.185033,,9.05758,,,,,9.079304,-0.055207,,-0.07758,,,,,-0.026573,0.15096,,0.14508,,,,,0.171144,-0.068646,,-0.072082,,,,,-0.063225,-0.025962,,-0.07758,,,,,-0.01741,-0.081856,,-0.07758,,,,,-0.04215,0.175318,,0.14508,,,,,0.175929,0.121257,,0.14508,,,,,0.163406,-0.062614,,-0.072082,,,,,-0.059865,-0.076053,,-0.072082,,,,,-0.066584,0.177052,,0.179619,,,,,0.184789
151985,2.943738,,,,,,0.078737,0.164031,9.835453,,,,,,0.111134,0.164031,0.49417,,,,,,0.04634,0.164031,294.665516,,,,,,19.489148,20.667927,-2.490119,,,,,,-2.583344,-2.596512,5.965154,,,,,,5.936423,5.942409,6.45806,,,,,,6.301539,6.449979,-2.425326,,,,,,-2.557007,-2.596512,-2.563592,,,,,,-2.60968,-2.596512,5.9873,,,,,,5.937022,5.942409,5.948993,,,,,,5.935824,5.942409,6.517616,,,,,,6.341043,6.449979,6.375759,,,,,,6.262034,6.449979,9.137524,,,,,,9.034668,9.146383,-0.160123,,,,,,-0.12538,-0.146913,0.078496,,,,,,0.066279,0.062003,-0.121333,,,,,,-0.105222,-0.119119,-0.149357,,,,,,-0.121562,-0.146913,-0.171348,,,,,,-0.129198,-0.146913,0.090408,,,,,,0.072998,0.062003,0.073304,,,,,,0.059559,0.062003,-0.109345,,,,,,-0.103542,-0.119119,-0.131031,,,,,,-0.106901,-0.119119,0.216083,,,,,,0.176765,0.19904
151985,0.132556,,,0.232595,0.178032,0.007936,0.055738,,0.201102,,,0.346502,0.293286,0.007936,0.125491,,0.064011,,,0.057971,0.02764,0.007936,0.001356,,38.15802,,,20.7914,62.040243,0.944436,8.382368,,-2.921824,,,-2.560898,-2.613511,-3.062184,-3.049914,,5.448904,,,5.746832,5.573702,5.439028,5.456186,,6.699276,,,6.384139,6.50337,6.676231,6.612486,,-2.859275,,,-2.479196,-2.557606,-3.062184,-3.014898,,-2.984372,,,-2.633622,-2.65517,-3.062184,-3.069367,,5.465364,,,5.756858,5.686828,5.439028,5.482722,,5.432444,,,5.730522,5.445612,5.439028,5.425261,,6.703166,,,6.403293,6.5655,6.676231,6.667852,,6.695385,,,6.336255,6.405088,6.676231,6.569091,,9.116525,,,8.963528,8.95561,9.139588,9.099312,,-0.245721,,,-0.202044,-0.229197,-0.211665,-0.220726,,0.083383,,,0.075976,0.090469,-0.031765,0.030391,,-0.247553,,,-0.193873,-0.212154,-0.241903,-0.24511,,-0.244041,,,-0.192728,-0.219911,-0.211665,-0.211054,,-0.2474,,,-0.219606,-0.243124,-0.211665,-0.231823,,0.087354,,,0.078496,0.101404,-0.031765,0.073609,,0.079412,,,0.071471,0.080634,-0.031765,-0.008247,,-0.244957,,,-0.182343,-0.202502,-0.241903,-0.238237,,-0.250149,,,-0.203724,-0.233045,-0.241903,-0.250455,,0.358663,,,0.290204,0.325359,0.322998,0.332539,
151985,,,,0.548037,0.355275,0.145205,,,,,,0.722175,0.597501,0.279687,,,,,,0.180099,0.199983,0.020238,,,,,,143.318656,185.732248,56.049126,,,,,,-3.189675,-3.193715,-3.147777,,,,,,5.436035,5.203797,5.068725,,,,,,6.897695,7.038803,7.062097,,,,,,-3.172916,-3.133411,-3.130419,,,,,,-3.219603,-3.238756,-3.181295,,,,,,5.468357,5.301361,5.082292,,,,,,5.377976,5.101445,5.043386,,,,,,7.001843,7.047333,7.104794,,,,,,6.764218,7.018004,7.04015,,,,,,9.343961,9.318118,9.245219,,,,,,-0.254044,-0.25916,-0.260941,,,,,,-0.185398,-0.292452,-0.292299,,,,,,-0.203342,-0.195401,-0.159334,,,,,,-0.236405,-0.252898,-0.258396,,,,,,-0.26817,-0.269086,-0.264199,,,,,,-0.153327,-0.250149,-0.267864,,,,,,-0.219911,-0.323148,-0.317955,,,,,,-0.200975,-0.185092,-0.14111,,,,,,-0.206167,-0.205556,-0.174097,,,,,,0.375048,0.437775,0.423248,,
151985,0.028267,,,0.025214,0.122677,0.030826,,,0.028267,,,0.025214,0.346205,0.030826,,,0.028267,,,0.025214,0.028833,0.030826,,,0.0848,,,3.176943,168.465922,4.038237,,,-2.734777,,,-2.885013,-2.839142,-2.702455,,,4.739322,,,4.897938,4.904359,4.771045,,,7.309498,,,6.983288,7.113826,7.414244,,,-2.734777,,,-2.885013,-2.715623,-2.702455,,,-2.734777,,,-2.885013,-3.045424,-2.702455,,,4.739322,,,4.897938,5.043386,4.771045,,,4.739322,,,4.897938,4.795586,4.771045,,,7.309498,,,6.983288,7.431602,7.414244,,,7.309498,,,6.983288,6.8133,7.414244,,,9.130659,,,9.004411,9.097082,9.221559,,,-0.084605,,,-0.205251,-0.135418,-0.099266,,,-0.196393,,,-0.288023,-0.295492,-0.231212,,,-0.027794,,,-0.099571,-0.086798,-0.028405,,,-0.084605,,,-0.205251,-0.055283,-0.099266,,,-0.084605,,,-0.205251,-0.220217,-0.099266,,,-0.196393,,,-0.288023,-0.233351,-0.231212,,,-0.196393,,,-0.288023,-0.332005,-0.231212,,,-0.027794,,,-0.099571,-0.036041,-0.028405,,,-0.027794,,,-0.099571,-0.118508,-0.028405,,,0.21564,,,0.367423,0.341712,0.253219,,
151985,,,,,0.142465,0.04759,0.041956,,,,,,0.375058,0.04759,0.041956,,,,,,0.048486,0.04759,0.041956,,,,,,272.47359,5.948699,4.40536,,,,,,-2.356983,-2.185906,-2.154183,,,,,,4.694349,4.648941,4.677073,,,,,,7.363395,7.492056,7.365163,,,,,,-2.03986,-2.185906,-2.154183,,,,,,-2.664148,-2.185906,-2.154183,,,,,,4.812346,4.648941,4.677073,,,,,,4.590882,4.648941,4.677073,,,,,,7.624934,7.492056,7.365163,,,,,,6.79654,7.492056,7.365163,,,,,,9.048538,9.084148,8.98672,,,,,,-0.035888,-0.008552,-0.00336,,,,,,-0.168391,-0.132558,-0.101709,,,,,,0.03661,0.030543,0.044288,,,,,,0.071777,-0.008552,-0.00336,,,,,,-0.124922,-0.008552,-0.00336,,,,,,-0.062308,-0.132558,-0.101709,,,,,,-0.250149,-0.132558,-0.101709,,,,,,0.081551,0.030543,0.044288,,,,,,0.010996,0.030543,0.044288,,,,,,0.190025,0.1363,0.110984,
151985,,,,0.639885,0.641962,0.38118,,,,,,1.19007,0.810475,0.38118,,,,,,0.171149,0.473449,0.38118,,,,,,39.464133,194.466216,44.59811,,,,,,-2.240175,-2.31639,-2.313397,,,,,,4.695828,4.718672,4.753089,,,,,,7.460931,7.50672,7.450756,,,,,,-2.198476,-2.311602,-2.313397,,,,,,-2.27509,-2.321178,-2.313397,,,,,,4.718373,4.733935,4.753089,,,,,,4.668694,4.703409,4.753089,,,,,,7.497443,7.520187,7.450756,,,,,,7.41604,7.493253,7.450756,,,,,,9.095884,9.164213,9.135503,,,,,,-0.039706,0.005803,0.020159,,,,,,-0.055283,-0.072998,-0.07025,,,,,,0.034921,0.031307,0.035125,,,,,,-0.02474,0.013134,0.020159,,,,,,-0.047342,-0.001527,0.020159,,,,,,-0.050091,-0.067195,-0.07025,,,,,,-0.058643,-0.078802,-0.07025,,,,,,0.035736,0.03207,0.035125,,,,,,0.033598,0.030543,0.035125,,,,,,0.077212,0.079956,0.081087,,
171538,,,,,,1.305642,2.260383,1.61591,,,,,,1.305642,3.653214,2.564592,,,,,,1.305642,1.151718,0.359814,,,,,,19.584627,539.766292,78.767373,,,,,,-0.208894,-0.654906,-0.586779,,,,,,1.864484,2.95403,3.606466,,,,,,11.152191,8.91656,7.422424,,,,,,-0.208894,-0.020949,-0.378882,,,,,,-0.208894,-1.589151,-0.97863,,,,,,1.864484,4.122815,3.737948,,,,,,1.864484,2.009932,3.458424,,,,,,11.152191,10.513538,8.212111,,,,,,11.152191,7.791929,5.999271,,,,,,11.308904,9.446808,8.298602,,,,,,-0.132863,0.37049,0.695063,,,,,,-0.193033,-0.405521,1.240158,,,,,,-0.270002,0.108664,0.230602,,,,,,-0.132863,1.179275,0.739758,,,,,,-0.132863,-0.156992,0.663094,,,,,,-0.193033,1.083064,1.342376,,,,,,-0.193033,-0.940427,1.127352,,,,,,-0.270002,0.746477,0.259312,,,,,,-0.270002,-0.280693,0.203113,,,,,,0.357513,1.050628,1.440511
171538,,,,,,,1.664532,,,,,,,,3.82608,,,,,,,,0.430343,,,,,,,,289.847022,,,,,,,,-0.758799,,,,,,,,2.250822,,,,,,,,10.663176,,,,,,,,1.300052,,,,,,,,-3.483563,,,,,,,,3.298013,,,,,,,,1.319205,,,,,,,,11.497555,,,,,,,,8.324639,,,,,,,,11.087298,,,,,,,,-1.343681,,,,,,,,-0.948146,,,,,,,,0.281609,,,,,,,,0.325591,,,,,,,,-2.077247,,,,,,,,1.3662,,,,,,,,-2.035098,,,,,,,,0.516792,,,,,,,,-0.064141,,,,,,,,2.134212,
171538,,,,,,,1.560508,,,,,,,,2.190365,,,,,,,,0.975032,,,,,,,,322.255711,,,,,,,,1.335584,,,,,,,,2.406118,,,,,,,,8.977277,,,,,,,,2.29185,,,,,,,,0.552462,,,,,,,,3.475184,,,,,,,,2.029684,,,,,,,,9.729437,,,,,,,,8.587403,,,,,,,,9.421606,,,,,,,,-0.014383,,,,,,,,-0.373183,,,,,,,,-0.295714,,,,,,,,0.338419,,,,,,,,-0.324064,,,,,,,,-0.228158,,,,,,,,-0.58246,,,,,,,,-0.079107,,,,,,,,-0.577879,,,,,,,,0.568197,
171538,,,,,,1.853954,0.855934,,,,,,,3.643287,0.855934,,,,,,,0.206529,0.855934,,,,,,,492.690121,8.55934,,,,,,,-0.029105,2.07278,,,,,,,3.164611,3.440468,,,,,,,8.865392,9.862914,,,,,,,1.084573,2.07278,,,,,,,-2.15119,2.07278,,,,,,,4.220978,3.440468,,,,,,,2.220024,3.440468,,,,,,,10.325593,9.862914,,,,,,,7.9691,9.862914,,,,,,,9.495191,10.649428,,,,,,,0.135765,-0.082772,,,,,,,0.542162,-0.600175,,,,,,,0.024549,0.234572,,,,,,,0.700662,-0.082772,,,,,,,-0.31093,-0.082772,,,,,,,1.226006,-0.600175,,,,,,,-0.594066,-0.600175,,,,,,,0.430049,0.234572,,,,,,,-0.306349,0.234572,,,,,,,0.885587,0.649681,
171538,,,,,0.246447,0.579465,0.792902,,,,,,0.350491,0.700909,1.54474,,,,,,0.150292,0.420844,0.077479,,,,,,15.35585,38.73776,170.887617,,,,,,-0.977582,-1.298854,0.031355,,,,,,0.97025,1.678186,3.387105,,,,,,12.738201,11.721862,10.44779,,,,,,-0.779313,-1.040281,1.288679,,,,,,-1.246182,-1.818396,-1.918953,,,,,,1.428141,2.10989,4.552575,,,,,,0.72245,1.416769,1.601721,,,,,,13.247717,12.824541,12.04882,,,,,,12.11107,10.973225,8.137293,,,,,,12.815789,11.921596,11.107744,,,,,,-0.253891,-0.171806,-0.389873,,,,,,-0.607505,-0.007407,-0.001974,,,,,,-0.015272,-0.102931,-0.488669,,,,,,-0.207694,-0.078191,0.49083,,,,,,-0.295353,-0.410196,-0.844827,,,,,,-0.404698,0.540616,0.798095,,,,,,-0.735176,-0.334754,-0.872621,,,,,,0.03146,-0.043677,-0.148135,,,,,,-0.040012,-0.179594,-0.674701,,,,,,0.661289,0.362752,0.929758,
171538,,,,1.429892,0.838741,2.781302,,,,,,2.589612,0.970074,2.781302,,,,,,0.296427,0.693372,2.781302,,,,,,406.992736,42.499112,44.500831,,,,,,-1.667491,-1.721032,-0.906205,,,,,,0.87582,1.415372,1.557428,,,,,,10.487237,11.622852,12.028469,,,,,,-0.713472,-1.649605,-0.906205,,,,,,-2.761712,-1.842338,-0.906205,,,,,,1.162983,1.513734,1.557428,,,,,,0.345962,1.325191,1.557428,,,,,,12.118252,12.649166,12.028469,,,,,,9.692328,10.90918,12.028469,,,,,,10.673145,11.835471,12.162683,,,,,,-0.13324,-0.019039,-0.084605,,,,,,0.468803,0.045917,-0.225715,,,,,,0.22311,0.631126,0.643852,,,,,,0.046426,-0.004276,-0.084605,,,,,,-0.344223,-0.029322,-0.084605,,,,,,1.00976,0.160047,-0.225715,,,,,,-0.114537,-0.077885,-0.225715,,,,,,0.577879,0.635605,0.643852,,,,,,-0.001833,0.627053,0.643852,,,,,,0.584454,0.640577,0.687496,,
171538,0.269229,1.659044,,,,,,,0.48395,5.342427,,,,,,,0.03872,0.201706,,,,,,,14.015705,369.000528,,,,,,,-0.000599,-0.179166,,,,,,,2.141015,1.610779,,,,,,,9.543089,10.857465,,,,,,,0.434548,0.144849,,,,,,,-0.237625,-0.718859,,,,,,,2.288258,2.193089,,,,,,,1.997961,0.699107,,,,,,,9.5798,12.542026,,,,,,,9.484032,9.594165,,,,,,,9.785756,10.99501,,,,,,,-0.063021,-0.025147,,,,,,,0.317344,0.257052,,,,,,,0.40144,0.697323,,,,,,,0.066279,0.278249,,,,,,,-0.149051,-0.415083,,,,,,,0.356745,0.385761,,,,,,,0.241597,-0.231212,,,,,,,0.467006,1.029613,,,,,,,0.344223,0.318566,,,,,,,0.528996,0.800205,,,,,,
171538,,,0.363264,1.060304,,,,,,,0.782972,1.726364,,,,,,,0.061697,0.303513,,,,,,,27.394842,242.389507,,,,,,,0.91683,1.201419,,,,,,,2.804209,2.484455,,,,,,,7.424419,8.157601,,,,,,,1.18932,3.138798,,,,,,,0.638055,0.332196,,,,,,,3.435679,3.718794,,,,,,,2.380435,1.405396,,,,,,,8.395866,10.667366,,,,,,,6.390723,6.405088,,,,,,,8.016119,8.688762,,,,,,,0.146226,0.162665,,,,,,,0.08575,-0.309534,,,,,,,0.274966,0.447437,,,,,,,0.428827,0.783129,,,,,,,-0.188146,-0.319788,,,,,,,0.456622,0.461509,,,,,,,-0.241597,-0.796263,,,,,,,0.307265,0.781908,,,,,,,0.224798,0.126755,,,,,,,0.522256,0.807584,,,,
171538,2.57949,1.735112,,,,,,,3.162278,3.094694,,,,,,,1.996702,0.913622,,,,,,,61.238865,396.84312,,,,,,,-0.734421,-0.708546,,,,,,,3.064279,2.743433,,,,,,,7.972991,9.094974,,,,,,,-0.54109,-0.075417,,,,,,,-0.927753,-2.07278,,,,,,,3.347692,3.57993,,,,,,,2.780865,2.410961,,,,,,,8.082227,11.874043,,,,,,,7.863756,8.058285,,,,,,,8.580625,9.550584,,,,,,,1.185231,0.350237,,,,,,,0.244499,0.088904,,,,,,,0.05284,0.150226,,,,,,,1.235475,0.8152,,,,,,,1.134988,0.030238,,,,,,,0.361327,0.329562,,,,,,,0.127671,-0.072693,,,,,,,0.110872,0.233656,,,,,,,-0.005192,0.011912,,,,,,,1.217076,0.433336,,,,,,
171538,,,,,,,0.486943,2.402689,,,,,,,0.871993,5.23819,,,,,,,0.101894,0.280794,,,,,,,16.963644,473.882372,,,,,,,-1.445799,-1.405696,,,,,,,3.609558,3.188578,,,,,,,7.451953,8.040478,,,,,,,-1.198896,-0.819416,,,,,,,-1.692701,-2.11408,,,,,,,3.787029,3.646968,,,,,,,3.432088,2.174534,,,,,,,7.793127,9.545084,,,,,,,7.110779,7.241263,,,,,,,8.407283,8.798302,,,,,,,1.070083,0.416966,,,,,,,0.41661,-0.032299,,,,,,,0.401491,0.695216,,,,,,,1.120938,0.981966,,,,,,,1.019229,-0.019242,,,,,,,0.493274,0.311847,,,,,,,0.339946,-0.422108,,,,,,,0.401949,0.934013,,,,,,,0.401033,0.442266,,,,,,,1.217888,0.927214
171538,,,,,,3.918201,,,,,,,,6.651222,,,,,,,,1.228695,,,,,,,,322.060395,,,,,,,,-0.66882,,,,,,,,2.591604,,,,,,,,9.487862,,,,,,,,-0.440533,,,,,,,,-1.115099,,,,,,,,2.896385,,,,,,,,2.451662,,,,,,,,10.168773,,,,,,,,8.410232,,,,,,,,9.86534,,,,,,,,-0.31148,,,,,,,,-0.271224,,,,,,,,0.682398,,,,,,,,-0.255647,,,,,,,,-0.34239,,,,,,,,-0.228769,,,,,,,,-0.327118,,,,,,,,0.721737,,,,,,,,0.59651,,,,,,,,0.798969,,
171538,0.386148,0.399264,,,,,0.558292,0.736907,0.423347,0.533679,,,,,0.995714,1.040554,0.346202,0.278105,,,,,0.056508,0.422407,18.83863,36.631747,,,,,45.923799,123.611402,1.307035,1.999059,,,,,-0.205662,0.435386,4.051189,4.070741,,,,,3.436039,3.842335,8.483255,9.17079,,,,,8.767806,8.691252,1.399411,2.276287,,,,,0.156222,1.324592,1.228226,1.699285,,,,,-0.348356,-0.366313,4.153341,4.331709,,,,,3.806781,4.069544,3.926491,3.854665,,,,,3.236961,3.593098,8.625112,9.715671,,,,,9.887454,9.94312,8.388684,8.438962,,,,,7.98586,7.905654,9.491901,10.236032,,,,,9.429363,9.535227,0.449699,0.434071,,,,,-0.074159,0.049755,0.10344,-0.120493,,,,,-0.032987,0.293612,0.605571,0.305433,,,,,0.793086,0.749471,0.474642,0.479529,,,,,0.051313,0.393397,0.419359,0.405004,,,,,-0.267864,-0.351858,0.120646,0.034819,,,,,0.573908,0.592845,0.079412,-0.226631,,,,,-0.22266,0.075136,0.636522,0.499993,,,,,0.79779,0.818865,0.563218,0.069028,,,,,0.788016,0.66004,0.762366,0.567386,,,,,0.859848,0.867569
